Well ID	SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9	SPL10	SPL11	SPL12	SPL13	SPL14	SPL15	SPL16	SPL17	SPL18	SPL19	SPL20	SPL21	SPL22	SPL23	SPL24	SPL25	SPL26	SPL27	SPL28	SPL29	SPL30	SPL31	SPL32	SPL33	SPL34	SPL35	SPL36	SPL37	SPL38	SPL39	SPL40	SPL41	SPL42	SPL43	SPL44	SPL45	SPL46	SPL47	SPL48	SPL49	SPL50	SPL51	SPL52	SPL53	SPL54	SPL55	SPL56	SPL57	SPL58	SPL59	SPL60	SPL61	SPL62	SPL63	SPL64	SPL65	SPL66	SPL67	SPL68	SPL69	SPL70	SPL71	SPL72	SPL73	SPL74	SPL75	SPL76	SPL77	SPL78	SPL79	SPL80	SPL81	SPL82	SPL83	SPL84	SPL85	SPL86	SPL87	SPL88	SPL89	SPL90	SPL91	SPL92	SPL93	SPL94	SPL95	SPL96	
Well	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	
462	30,1	12343	10976	10580	11034	10101	9859	9882	10271	9485	9475	11257	11063	11055	12224	10913	11724	11067	11139	10350	11523	11749	10315	9862	13185	13817	12232	11365	11774	11800	11762	11151	11481	11019	10182	10015	11804	10504	11918	11670	12177	11856	11619	11556	12072	11758	10104	10122	10664	10699	12299	10820	12179	12037	10200	11074	13059	12120	11102	11110	10001	11059	12496	11826	12218	12989	11288	11586	13967	13572	11374	11339	11265	10952	12046	10869	15024	11800	11393	11647	14343	13756	10979	11665	10507	11072	12298	10272	12149	11107	10993	11369	14687	13760	10281	12158	10606
483	30,0	11406	10892	10773	10679	10418	10065	9505	10210	9473	9211	9078	10189	10877	11123	10998	11758	11120	14197	10255	11402	11854	10173	9707	9600	10730	12181	11323	12055	11966	11790	12354	11611	10793	10524	9923	9509	10706	12219	11664	11998	11362	11575	11646	12092	11595	10033	10532	10608	10258	12108	10924	12198	14596	10202	11278	13856	12124	11173	11062	10026	11236	12191	11565	11997	11539	11332	11474	13765	13646	11137	11376	11268	11015	12174	10835	15061	11572	11414	11755	14328	14132	11074	11531	10687	10761	11411	10332	12118	11254	10875	11179	14718	13712	10413	11278	10637
504	30,0	11397	10993	10549	10962	10169	9942	9740	10374	9488	9372	9030	11645	11024	11222	11065	11585	11065	13350	10329	11330	11872	10243	9655	9491	10961	11995	11348	11784	12214	11771	13241	11637	10984	10524	10083	12720	10924	12081	11416	12298	11167	11459	11737	12050	11592	9981	10235	10363	10158	12410	10955	12192	11990	10138	11174	12902	12272	11333	10961	10077	11081	12301	11642	11978	17596	11362	11580	13916	13630	11150	11369	11080	10700	12080	10873	14880	11670	11456	11881	14291	13813	10990	11582	10879	10771	11380	10293	12302	11068	11032	11200	14577	13645	10311	11293	10427
525	30,0	11453	10937	10515	10714	10295	9925	9637	10126	9356	9283	9149	14052	11530	11471	10958	11635	10962	10934	10237	11048	11944	10231	9620	13062	10802	11919	11331	11665	12236	11812	10811	11151	10602	10349	12283	9581	10492	12356	11518	12032	11091	11483	11482	11887	11425	9935	10350	10460	10347	11895	10971	12221	11911	10239	11200	13051	12180	11194	11016	9984	11713	11883	11545	12032	11586	11406	11499	13768	13844	11158	11173	11042	10791	11929	10944	15065	11726	11483	11559	14240	13794	10892	11617	10578	10701	12308	10268	12320	11100	10733	11579	14590	13629	10225	11789	10777
546	30,0	11257	11009	10482	10626	10175	9970	11501	10094	9270	9341	9056	10412	11291	11269	11087	11668	10952	11966	10722	11188	11974	10111	9718	9538	11129	12107	11309	11700	11991	11973	11049	12692	10634	10043	9955	9289	10893	12604	11410	11985	10912	11609	11716	11881	11543	10105	10337	10503	10306	12413	10795	12097	11930	10713	11586	12978	12074	11152	11082	10082	13521	12448	11639	12083	11482	11382	11419	13725	13639	11092	11281	11246	10646	12066	10771	14999	11710	11266	11593	14336	13607	10824	11519	10511	10782	11755	10146	12041	11295	10764	11241	14724	13686	10400	11114	10467
567	30,0	11287	10949	10672	10944	10376	9881	9424	10218	9434	9281	9211	11117	11210	10964	10934	11502	10885	13215	10150	11176	11906	10164	9756	9561	10887	12012	11388	11972	11927	11797	11436	11299	10485	10022	9979	9468	10767	12017	11557	12115	11030	11344	11499	11873	11622	9937	10312	10247	10472	11971	10940	12134	12890	10096	16023	13043	12415	11219	10987	9838	11030	12214	11433	12105	11361	13869	11597	13828	13603	10874	11182	11343	10567	11998	10899	14932	11808	11324	11419	14123	13747	10774	11633	10295	10918	11524	10080	11880	11183	10796	11237	14636	13549	10236	11456	10844
588	30,0	11160	10792	10686	10681	10266	9849	9515	10027	9360	9204	9674	10279	11137	10970	10958	11540	10913	11033	10096	11136	11893	10136	9657	9675	10570	12163	11358	11795	12154	11949	11434	11078	10542	9974	10192	9475	11040	11862	11294	12001	11214	11364	11290	12001	11572	9833	11294	10421	10326	12538	10942	12331	11819	10157	10963	13118	12086	11165	10945	10001	11288	11930	11380	12237	11685	11267	11510	14083	13624	10861	11283	11329	10732	11858	10814	15128	11602	11280	11268	13986	13749	10875	11578	10560	10857	11380	10221	12009	10976	10746	11298	14902	13659	10274	11263	10482
609	30,0	11367	10754	10700	10470	10220	9916	9577	10079	9210	9252	9137	12871	11195	11516	10943	11623	10889	11250	10056	11068	11846	10189	9539	9724	10699	12301	11440	11532	11941	11793	10627	11002	10506	10026	9994	9439	11134	11896	11517	11998	11036	11398	11390	11690	11638	9840	10046	10357	10439	12106	10865	12331	11748	12203	13007	13284	12195	11055	10998	9876	11631	12026	11573	11911	11424	13910	11460	13768	13494	10888	11126	11298	10567	12076	10736	14957	11766	11401	11439	14145	13862	10747	11627	10514	10659	11366	10255	11907	11150	10782	11292	14738	13536	10282	11349	10743
630	30,0	11270	10798	10587	10587	10006	9707	9512	10124	9390	9447	9217	10196	10947	10791	10951	11491	10827	10961	12011	11446	11729	9977	9395	9537	10715	11946	11360	11922	12821	11778	10931	11094	10575	9879	10013	9441	10630	14269	11336	12340	10971	11258	11957	11621	11386	9810	10438	10375	10365	12312	10858	12406	17474	12134	10948	12974	12066	11086	11073	9973	11302	12125	11673	11907	11493	11470	11427	13909	13733	10836	11122	11937	10635	12099	11010	14894	11712	11383	11321	14070	13746	10799	11877	10335	10805	11362	10312	12006	11501	10812	11314	14399	13385	10283	11071	10545
651	30,0	11159	10904	10425	10574	10177	9764	9422	10115	9311	9264	9556	10258	10959	10719	10939	11499	11003	10968	10727	11077	11729	10316	9366	9821	10544	11750	11364	11723	12045	11764	11175	10951	10446	9837	9940	9367	10880	11752	11561	12642	11292	11319	11282	11803	11301	9937	10067	10372	10362	12227	11005	12187	12096	10360	11143	13080	12095	11100	10890	9816	10795	12112	11562	12185	11271	11338	11574	13701	13638	11092	11282	11153	10546	12055	10781	14985	11723	11428	11507	13972	13767	10832	11564	10318	10757	11618	10213	12082	10682	10799	11368	14650	13386	10122	11287	10538
672	30,0	11194	10621	10532	10520	10099	9989	9555	10173	9167	9177	9356	10220	10940	10880	11097	11448	10951	10926	10270	11137	11686	9970	9475	9713	10767	11721	11346	11820	12713	11621	11683	11134	10573	10088	10276	9447	10601	12063	11308	12298	10950	11244	11137	11653	11248	9783	9964	10347	10074	12298	10973	12228	12099	10186	11685	12758	12059	10904	10920	9958	10806	11881	11604	11937	11356	11246	15187	13662	13573	11291	11088	11277	10551	12120	10773	14914	12130	11341	11300	14117	13642	10825	12341	10481	10881	11625	10160	12185	10966	10687	11361	14756	13483	10181	11214	10768
693	30,0	10930	10688	10687	10323	9975	9808	9488	10289	9366	9114	9227	10559	10863	11046	10980	11430	10855	13229	10353	11032	11720	10025	9579	9580	10671	12178	11329	11583	11950	11584	12304	11400	10364	9974	10025	9374	10677	11790	11368	12369	11107	11317	11275	11850	11481	9832	11571	10326	10058	13898	10913	12393	11927	10311	15345	12778	12059	11536	11008	9781	11071	12732	11572	11869	11246	11987	12322	13722	13753	10968	11266	11434	10594	11834	10786	14967	11453	11312	11603	14043	13721	10829	11556	10408	10685	11292	10245	12329	10883	10661	11279	14660	13483	10188	11275	10504
714	30,1	11104	10874	10574	10321	10020	9680	9711	10125	9420	9192	9132	10211	11031	11089	10923	11337	10923	11007	10183	11373	11723	10048	9672	9583	11318	12115	11372	11795	11901	11644	10769	11134	10333	9846	10010	9224	11242	11750	11396	12189	11027	11809	11120	11593	11302	9840	9923	10124	10081	12284	11068	12032	11930	10192	11180	13160	11969	10994	10940	9824	10923	11937	11445	11899	11432	11313	11472	13679	13695	10793	11153	11782	10558	12182	10756	15030	11714	11193	11402	14087	13656	10945	11403	10515	10679	11246	10242	12151	10740	10693	11051	14882	13550	10255	11302	10220
735	30,0	11133	11096	10424	10335	9993	9734	9491	9948	9165	9074	9334	10258	11727	11722	10929	11322	10834	10841	10202	11230	11796	10093	9515	9634	11329	11987	11389	11838	11871	11445	10802	11531	10367	9777	9710	9370	10888	12560	11465	11901	10942	11415	10967	11618	11297	9786	10179	10243	10137	12212	10875	12246	12000	10771	10978	12878	11862	10945	10783	9813	10842	11885	11536	12023	11563	11178	11662	13698	13689	10821	11276	11212	10503	11800	10838	14785	11566	11200	11351	13997	13777	10906	11564	10392	10670	11501	10149	12065	11001	10659	12121	14838	13488	10367	11058	10641
756	30,0	11123	10835	10515	10726	10117	9713	9476	10076	9151	9380	9177	10151	11126	10999	10875	11443	10901	10952	10205	11053	11733	9898	9491	9833	10807	12002	11409	11995	11892	11471	10743	11011	10388	9981	9806	9332	10563	11958	11429	12043	10936	11219	11025	11639	11279	9715	9880	10298	10066	12274	10803	12451	12049	10282	10901	12881	12101	10835	10820	9771	10908	11960	11523	11922	17002	11334	11708	13675	13573	10845	11153	11294	10648	11996	10849	14863	11569	11288	11467	14138	13781	10753	11553	10288	10690	11451	10411	12262	10752	10647	11228	14780	13231	10352	11040	10332
777	30,0	11048	10586	10484	10448	10083	9651	9546	10193	9331	9112	9084	10143	10865	11002	10732	11331	11173	10988	10091	11038	11789	9977	9881	9580	10698	11802	11338	11603	11817	11413	10559	10950	10276	9846	9654	9256	11217	11655	11644	12519	11154	11801	10919	11589	11332	9837	9871	10005	9930	13445	10767	12292	12594	10440	11098	13201	12002	10775	10835	9766	10737	12026	11556	11863	11449	11358	11637	13719	13549	10855	11133	11157	10645	11972	10865	14886	11506	11301	11323	14191	13837	10742	11502	10415	10841	11273	10241	12137	10953	11024	11109	14728	13357	10125	11244	10437
798	30,0	10874	10986	10477	10336	9978	9622	11137	9959	9156	9193	8996	10112	10981	10837	10932	11457	11236	10831	11926	11142	11783	10014	10082	9546	10969	11751	11436	11565	11830	11575	11818	10888	10302	9817	9654	9378	10780	11685	11499	12264	10852	11291	10863	11490	11295	9828	9923	10082	10137	11798	10891	12440	11972	10393	12885	12879	11947	10815	10771	9754	12683	12239	11500	12008	11314	11878	11720	13462	13532	10895	11178	11123	10596	11970	10775	14828	11520	11289	11489	13879	13811	11107	11696	10377	10799	11196	10180	12053	11222	10841	11148	14489	13467	10155	11266	10323
819	30,0	10872	10900	10560	10275	10049	9555	9722	10121	9167	9247	9116	10080	10915	10869	10806	11310	10736	10772	10223	11124	11707	10078	9475	9841	10695	11886	11489	11484	12286	11418	10791	10912	10292	9923	9689	9146	10437	11530	11510	12225	11444	11588	10886	11533	11383	9860	10090	10226	10206	12480	10795	12127	11983	10493	10970	12826	12007	10789	10780	9682	10933	11997	11578	12109	11301	11333	11930	13764	13450	10786	11054	11161	10480	11945	10821	15045	11673	11304	11223	14070	13775	10745	11669	10350	10597	11510	10229	12308	10782	10551	11277	14728	13427	10239	11131	10254
840	30,0	10997	10817	10500	10537	10016	9587	9576	10055	9106	9210	8947	10164	11081	10751	10787	11340	11177	10829	10174	11028	11563	9974	9346	9632	10508	11892	11357	11727	11829	11494	10714	10860	10193	9881	9761	9220	10595	11927	11377	11987	10953	11355	10979	11565	11112	9771	9849	10214	9969	12066	10771	12514	12663	10094	14332	12616	11888	10937	10722	9672	10869	12163	11500	11789	11698	11232	11869	13539	13462	10722	11433	11133	10671	11870	10803	14826	11521	11265	11155	14043	13541	10916	11585	10343	10562	11261	10182	11812	10788	10797	11061	14540	13501	10110	10983	10404
861	30,0	10812	10683	10494	10288	9897	9593	10332	10045	9019	9219	9156	10038	10961	10765	10929	11222	10651	11144	10801	11032	11560	10009	9467	9598	10366	11825	11277	11970	11830	11704	10513	10799	10269	9845	9693	9143	10746	11792	11383	12652	10956	11154	10856	11483	11271	9732	10219	10123	9979	11776	10612	12320	11958	10695	10963	12610	11920	10855	11004	9629	10815	12017	11471	11947	11678	11295	11726	13548	13473	10921	11065	11076	10589	11841	10797	14703	11647	11242	11289	13946	13644	10953	11640	10487	10575	11252	10242	11891	10896	10883	11157	14596	13536	10129	11683	10487
882	30,0	11069	10682	10536	10299	9968	9684	9563	9894	9268	9156	8935	10480	10829	11045	10882	11365	10771	10803	10125	10930	11845	10557	9263	9492	10594	11599	11283	11538	11542	11480	10658	11036	10447	9835	9718	9362	10305	11695	11150	12107	10997	11142	10935	11498	11124	9918	9821	10221	9918	12099	10878	12262	11838	10150	11015	12712	11821	10770	10764	9683	10844	12460	11403	11865	11377	11318	11600	13547	13665	10768	10986	11108	10560	12027	10649	14857	11519	11203	11261	13864	13588	10784	11583	10375	10629	11591	10163	12115	10825	10618	11172	14583	13443	10287	11097	10353
903	30,0	10939	10494	10539	10398	10069	9599	9629	9937	9008	9128	9229	10293	10959	10860	10929	11221	10619	10712	10206	11193	11665	9944	9666	9592	10645	11779	11269	12021	11800	11664	10578	10718	10177	9744	9745	9190	11443	11945	11381	11962	10993	11256	10814	11387	11244	9752	9975	10098	10017	14163	10951	11962	14720	10341	10878	12940	11810	10903	10675	9655	10966	12259	11522	11851	11358	11188	11785	13475	13601	10915	11072	11381	10483	11979	10775	14830	11582	11196	11338	13841	13700	10777	11480	10442	10700	11147	10226	12078	10791	10713	11177	14518	13384	10136	11328	10362
924	30,0	11053	10561	10474	10188	10102	9736	9814	10020	9138	9029	9113	10156	10898	11217	10940	11288	10857	10637	10217	11135	11601	9889	9632	9633	10592	11734	11333	11681	11721	11864	10496	10866	10204	9912	9670	9361	10260	11743	11583	11819	10937	11202	10834	11509	11134	9723	9867	10189	10096	11669	10787	12045	11861	10069	11014	12618	11904	10724	10683	9707	10779	12357	11492	11979	11371	11690	11699	13606	13449	10792	10911	11061	10500	11942	10879	14812	11458	11229	11214	14198	13665	10783	11625	10422	10661	11339	10211	12178	10623	10778	11032	14547	13513	10037	11191	10296
945	30,1	10790	11126	10482	10467	10531	9703	9975	10030	9054	9068	9395	10188	10867	10891	10818	11185	10766	10792	10328	10976	11593	9973	9433	9635	10730	11747	11245	12366	11688	11419	10532	10919	10334	9752	9796	9311	10655	11832	11286	12135	11026	11162	10787	11361	11125	9782	9852	10030	10045	14285	10822	12594	11950	10301	10991	12541	11818	10906	10719	9619	10756	12346	11397	11964	11406	11214	11457	13495	13555	10713	10996	10995	10465	11782	10773	14830	11417	11218	11294	14055	13665	10852	11657	10376	10704	11234	10155	11957	10663	10711	11106	14630	13333	10071	11504	10593
966	30,0	11066	10490	10577	10394	10109	9856	9643	10101	9099	9217	9007	10041	10805	10879	10974	11487	10754	10755	10414	10972	11660	9967	9429	9584	10593	11732	11330	11525	11876	11271	10410	10870	10243	9802	9692	9487	10794	12118	11388	11967	11133	11187	10871	11419	11071	9623	9813	10057	9811	11967	10867	12134	11727	10169	11495	12702	11789	10907	10760	9695	14711	11948	11631	11830	11460	11189	11908	13484	13422	11030	11040	11057	10576	11765	10746	14851	11639	11214	11327	13865	13529	10844	11399	10330	10633	11207	10201	12105	10859	10845	11161	14572	13390	10219	11162	10622
987	30,1	10871	10705	10555	10257	10163	9643	9541	10030	9076	9178	8948	10258	10898	10812	10996	11350	10698	10831	10409	11180	11639	9989	9295	9516	10433	11543	11341	11828	11638	11533	10494	10820	10257	9700	9778	9160	10436	11661	11733	12011	11238	11179	10624	11371	10999	9748	9866	10136	9953	11742	10731	11941	13784	10137	10923	12690	11843	10785	10707	9746	10629	11885	11372	11831	12113	11255	12274	13539	13464	10719	10945	11150	10549	11985	10743	14881	11610	11191	11054	14025	13564	10735	11355	10483	10818	11231	10224	12145	10767	10708	11122	14631	13383	10089	11135	10511
1008	30,0	11155	10553	10545	10374	9997	9640	9533	10036	9239	9143	8917	10222	10847	11037	10962	11261	10724	10844	10445	11049	11606	10032	9419	9872	10329	11694	11263	11719	11647	11618	10297	10882	10187	9799	9671	9290	10474	11880	11308	11835	11001	11074	10755	11427	11126	9666	9686	10197	9969	11975	10666	12196	11736	10146	10885	12567	11718	10758	10763	9569	10842	12208	11509	11738	11472	11670	12347	13502	13483	10705	11076	11023	10611	11699	10743	14791	11364	11181	11101	13886	13562	10795	11510	10332	10585	11606	10254	12238	11186	10656	11083	14520	13214	10245	11125	10378
1029	30,1	10981	10640	10463	10158	10554	9505	9325	9899	9169	9073	9041	10216	10987	10995	10877	11132	11015	10797	10411	11075	11515	9904	9404	9809	10460	11535	11252	11670	11816	11469	10516	10978	10278	9650	9794	9103	10741	11552	11462	12300	10823	11113	10611	11264	11114	9667	9845	10046	10094	12280	10826	12197	11960	10228	10854	12659	11843	10670	10757	9725	10837	11789	11414	11833	11341	11269	11614	13503	13531	10687	10989	11059	10898	11921	10863	14885	11391	11228	11260	13969	13617	10889	11470	10421	10605	11203	10292	11956	10777	10645	11121	14701	13425	10150	11223	10462
1050	30,0	10807	10662	10527	10302	10006	9649	9485	9984	9086	9268	8855	10043	11190	11023	10910	11231	10655	10773	10238	11071	11568	9907	9406	9613	10754	11712	11215	11725	11534	11397	10460	10726	10261	9754	9606	9306	10464	11578	11594	11958	10920	11053	10680	11283	11028	9820	9878	10111	10091	11913	10820	12208	12054	10032	11249	12435	11910	10794	10662	9798	10728	11848	11656	12102	11321	11467	12356	13581	13349	10621	11115	11049	10522	11876	10905	14792	11640	11189	11061	13960	13775	10727	11373	10321	10593	11446	10188	11992	10764	10592	11147	14515	13323	10130	11213	10401
1071	30,0	10906	10641	10523	10326	9889	9795	10078	10022	9026	9173	8983	10207	10818	11000	10876	11226	10958	10735	10635	11056	11635	9884	9399	9610	10711	11726	11280	11831	11526	11516	10616	10862	10213	9789	9801	9367	10621	11720	11228	11928	10988	11034	10661	11234	11131	9623	9827	10110	9958	11843	10817	11999	11766	10159	10885	12560	11908	10779	10680	9726	10702	11891	11304	11982	11868	11159	11526	13369	13396	10675	11055	11179	10568	11918	10776	15062	12050	11261	11106	13990	13568	10746	11447	10412	10543	11546	10190	11836	10673	10513	11047	14605	13208	10099	11073	10442
1092	30,0	10751	10730	10525	10380	10044	9627	9546	10212	8992	9099	8926	10252	10945	10685	10882	11191	10487	10873	10324	11078	11634	9852	9374	9653	10514	11540	11238	11974	11646	11383	12378	10805	10084	9751	9605	9213	10566	11711	11487	12006	10996	11245	10691	11436	11071	9663	9679	10184	9910	11932	10818	11938	11771	10200	11103	12726	11750	10796	10583	9740	10731	11819	11390	11979	11289	11265	11435	13447	13648	10644	11032	10992	10587	11909	10771	14883	11757	11254	11229	13886	13611	10730	11410	10384	10649	11469	10217	12020	10775	10838	11059	14489	13205	10104	11199	10248
1113	30,1	10890	10692	10508	10221	9946	9746	9463	10168	9102	9122	8853	10188	10812	10953	10837	11367	10774	10893	10079	11211	11725	9797	9386	9723	11048	11831	11206	11601	11727	11491	10277	10735	10170	9883	9975	9220	10874	11734	11388	11985	10865	11011	10675	11335	10920	9847	9775	9994	9996	12173	10796	12074	12239	10178	10887	12641	11728	10781	10576	9653	10795	11793	11516	11782	11357	11332	11649	13505	13542	10626	11003	11082	10473	12004	10685	14590	11644	11162	11154	14122	13657	10687	11430	10409	10646	11332	10221	11922	10726	10653	11172	14585	13405	10148	11296	10363
1134	30,0	10960	10619	10510	10288	10014	9724	9689	9799	9060	9155	9047	10315	10879	10705	10896	11302	10629	10916	10251	10968	11566	9875	9439	9753	10434	11665	11221	11713	11682	11255	10934	10679	10175	9987	9639	9175	11512	11879	11500	11933	11254	11088	10676	11334	11026	9632	9815	10288	9975	12068	10734	12147	12009	10205	10835	12553	11835	10755	10640	9617	10717	11760	11622	12036	11336	11139	11387	13500	13414	10703	10960	11221	10441	11826	10806	14714	11516	11199	11131	13889	13556	11145	11429	10293	10631	11331	10175	12174	10795	10588	11039	14579	13297	10100	11084	10512
1155	30,1	10620	10403	10483	10321	10560	9621	9446	9928	9052	9015	9069	10161	10590	10757	10854	11225	10561	10750	10216	11242	11600	9974	9410	9711	10407	11677	11202	11910	11690	11354	10679	10654	10189	9750	9623	9118	10467	11685	11285	12063	10840	11180	10591	11351	10993	9628	9693	10158	9913	11705	10857	12278	12455	10126	10959	12522	11638	10719	10764	9599	13317	12087	11510	11993	11737	11208	11388	13304	13373	10702	11033	11108	10484	11934	10852	14560	11672	11235	11182	14002	13512	10646	11431	10396	10595	11230	10172	12126	10607	10742	10920	14590	13574	10106	11023	10308
1176	30,0	10644	10426	10613	10350	10015	9722	10242	10042	9047	8996	8988	10143	10702	10823	10907	11162	10660	10781	10415	11039	11607	9907	9701	9571	10653	11581	11262	12002	11809	11366	10370	10713	10125	9739	9674	9439	10462	11571	11489	11840	10843	11105	10493	11188	11008	9583	9785	10116	9880	12001	10767	12204	12175	10138	10981	12770	11838	10717	10576	9600	10910	11893	11412	11923	11341	11200	11355	13336	13414	10698	11047	11106	10387	11954	10923	14638	11605	11239	11005	13933	13611	11402	11367	10449	10686	11201	10246	12125	10706	10745	11042	14564	13314	10129	11036	10282
